user_id,age,gender,device,city_level,register_source,interests,consumption_level,register_time,read_days,total_read_time,read_chapters,collect_count,comment_count,share_count,incentive_click_rate,has_paid,first_pay_amount,first_pay_time,day_1_retention,day_3_retention,day_7_retention,incentive_strategy,incentive_value,incentive_effect,actual_day_7_retention,actual_has_paid,optimized_strategy,recommended_incentive,ltv_pred,user_segment,subsidy_strategy,budget_allocation,final_strategy
103,29,男,Android,二线,社交分享,玄幻,中,2026-02-03 14:18:49.332015,3,240,12,1,6,5,0.33375082867491024,0,0,,0,0,0,内容解锁,1,0.78,0,0,金币,会员,41.849999999999966,中价值用户,中价值补贴策略,5.945529994985719,会员
104,49,男,Android,二线,自然搜索,科幻,中,2026-02-01 14:18:49.332028,5,585,45,13,8,3,0.49285611357780856,0,0,,1,1,0,金币,732,0.52,0,0,金币,会员,52.55000000000004,高价值用户,高价值补贴策略,7.465653554038233,会员
105,41,女,iOS,三线,应用商店,"军事,职场",低,2026-02-02 14:18:49.332043,7,784,28,3,2,4,0.38940750793415424,0,0,,1,1,1,内容解锁,2,0.312,0,0,金币,会员,54.11428571428571,高价值用户,高价值补贴策略,7.687887906129347,会员
106,31,女,Android,三线,广告投放,"悬疑,职场",低,2026-02-04 14:18:49.332057,5,345,45,20,7,3,0.6408279544876561,0,0,,1,0,0,会员,4,0.312,0,0,金币,会员,34.52857142857146,中价值用户,中价值补贴策略,4.905392045700805,会员
107,49,男,Android,四线及以下,自然搜索,"科幻,言情,军事",低,2026-01-31 14:18:49.332071,1,43,1,13,1,3,0.25361060494110454,1,94,2026-02-05 03:18:49.332071,1,0,0,会员,1,0.24,0,0,金币,金币,18.578571428571397,低价值用户,低价值补贴策略,2.6394134693561773,金币
108,22,男,Android,二线,应用商店,悬疑,中,2026-01-31 14:18:49.332087,5,470,10,14,3,0,0.2289107278040559,0,0,,0,0,0,金币,390,0.78,0,0,金币,会员,83.49285714285706,高价值用户,高价值补贴策略,11.861631696772156,会员
109,46,女,iOS,三线,社交分享,职场,低,2026-01-29 14:18:49.332102,0,0,0,11,1,1,0.6757927806336699,0,0,,0,0,0,无,0,1.0,0,0,金币,金币,10.0,低价值用户,低价值补贴策略,1.4206762234135542,金币
110,46,男,iOS,三线,广告投放,"历史,言情,职场",高,2026-02-02 14:18:49.332115,2,86,4,19,6,2,0.6616231800062033,0,0,,1,1,1,会员,1,0.5599999999999999,0,0,金币,会员,57.05,高价值用户,高价值补贴策略,8.104957854574327,会员
111,32,男,Android,四线及以下,社交分享,"悬疑,玄幻",低,2026-01-30 14:18:49.332128,5,340,30,11,3,4,0.2945013036798255,1,55,2026-02-06 02:18:49.332128,0,0,0,无,0,1.0,0,1,金币,会员,36.05714285714289,中价值用户,中价值补贴策略,5.1225525541368775,会员
112,23,女,iOS,二线,广告投放,"都市,悬疑,科幻",中,2026-02-01 14:18:49.332142,2,146,12,11,8,2,0.34370540806286815,0,0,,1,0,0,内容解锁,1,0.6,0,0,金币,会员,32.007142857142796,中价值用户,中价值补贴策略,4.547178683654374,会员
113,42,女,iOS,三线,社交分享,"职场,都市,言情",低,2026-02-03 14:18:49.332155,7,679,49,6,6,5,0.7239955014236932,0,0,,1,1,0,内容解锁,3,0.312,0,0,金币,会员,63.90714285714285,高价值用户,高价值补贴策略,9.07913583634362,会员
114,44,男,iOS,三线,应用商店,"科幻,悬疑",高,2026-01-29 14:18:49.332167,1,68,7,18,0,2,0.21322325306356626,0,0,,1,0,0,金币,643,0.5599999999999999,0,0,金币,会员,28.571428571428566,中价值用户,中价值补贴策略,4.059074924038725,会员
115,43,男,iOS,二线,社交分享,"历史,军事,科幻",高,2026-02-02 14:18:49.332180,7,700,56,19,10,1,0.6807207528632496,0,0,,0,0,0,金币,943,0.728,0,0,金币,会员,111.82857142857144,高价值用户,高价值补贴策略,15.887219252687574,会员
116,38,男,Android,一线,自然搜索,"言情,科幻",高,2026-01-29 14:18:49.332193,0,0,0,12,7,3,0.7807456647453915,0,0,,1,1,0,无,0,1.0,0,0,金币,金币,31.9,中价值用户,中价值补贴策略,4.5319571526892375,金币
117,39,男,Android,三线,应用商店,"玄幻,职场,历史",高,2026-01-29 14:18:49.332205,2,126,6,3,1,3,0.6665805691915916,0,0,,1,1,1,内容解锁,4,0.5599999999999999,1,0,金币,会员,256.1999999999994,高价值用户,高价值补贴策略,36.39772484385518,会员
118,33,女,iOS,三线,广告投放,"都市,军事",中,2026-02-02 14:18:49.332218,5,500,10,18,4,5,0.24454096447024432,0,0,,0,0,0,金币,186,0.52,0,0,金币,会员,61.27142857142855,高价值用户,高价值补贴策略,8.704686174601045,会员
119,25,女,iOS,四线及以下,自然搜索,"玄幻,历史",低,2026-02-01 14:18:49.332231,6,480,18,20,1,4,0.7045432502702862,0,0,,0,0,0,金币,293,0.46799999999999997,0,0,金币,会员,110.4071428571429,高价值用户,高价值补贴策略,15.685280275216655,会员
120,46,女,iOS,三线,应用商店,"都市,科幻,玄幻",高,2026-02-01 14:18:49.332245,3,354,12,16,5,4,0.6926293316435235,0,0,,0,0,0,会员,5,0.728,0,0,金币,会员,59.03571428571416,高价值用户,高价值补贴策略,8.387063561795,会员
121,43,女,iOS,四线及以下,社交分享,军事,中,2026-02-02 14:18:49.332258,1,37,3,8,8,4,0.7207353849674947,0,0,,1,0,0,无,0,1.0,0,0,金币,金币,25.557142857142864,中价值用户,中价值补贴策略,3.6308425195526417,金币
122,23,女,iOS,四线及以下,社交分享,"都市,科幻,历史",低,2026-01-30 14:18:49.332274,6,486,18,17,1,5,0.5832142642295273,0,0,,1,0,0,无,0,1.0,0,0,金币,会员,35.72857142857148,中价值用户,中价值补贴策略,5.075873192510434,会员
123,41,男,iOS,二线,自然搜索,"历史,玄幻,言情",中,2026-02-01 14:18:49.332290,5,145,5,7,2,0,0.449180748658057,0,0,,0,0,0,会员,2,0.52,0,0,金币,会员,59.24285714285708,高价值用户,高价值补贴策略,8.41649185499429,会员
124,43,男,Android,四线及以下,应用商店,玄幻,低,2026-02-04 14:18:49.332306,6,192,6,9,2,3,0.20970384424618005,0,0,,0,0,0,会员,6,0.312,0,0,金币,会员,39.442857142857186,中价值用户,中价值补贴策略,5.603552932635467,会员
125,39,女,Android,一线,应用商店,"悬疑,玄幻,历史",中,2026-02-04 14:18:49.332323,3,300,12,16,2,0,0.31115274488418354,0,0,,1,0,0,内容解锁,2,0.52,0,0,金币,会员,34.28571428571423,中价值用户,中价值补贴策略,4.870889908846463,会员
126,50,女,Android,四线及以下,自然搜索,"玄幻,历史,都市",低,2026-02-04 14:18:49.332336,6,720,12,4,2,3,0.5700394718016502,0,0,,0,0,0,会员,5,0.312,0,0,金币,会员,39.54285714285718,中价值用户,中价值补贴策略,5.617759694869602,会员
127,33,女,iOS,四线及以下,应用商店,都市,中,2026-01-31 14:18:49.332350,7,259,14,20,1,0,0.75862252860339,0,0,,0,0,0,金币,287,0.52,0,0,金币,会员,76.85714285714285,高价值用户,高价值补贴策略,10.918911545664171,会员
128,46,女,iOS,三线,应用商店,悬疑,低,2026-01-31 14:18:49.332364,0,0,0,0,4,2,0.3279874935256304,0,0,,1,0,0,会员,3,0.16799999999999998,0,0,金币,金币,10.0,低价值用户,低价值补贴策略,1.4206762234135542,金币
129,27,女,iOS,一线,自然搜索,"玄幻,职场",低,2026-02-03 14:18:49.332379,7,581,7,7,1,3,0.40591364286742626,0,0,,1,0,0,会员,6,0.46799999999999997,0,0,金币,会员,39.91428571428572,中价值用户,中价值补贴策略,5.670527668882101,会员
130,30,女,iOS,一线,自然搜索,"都市,职场",低,2026-01-31 14:18:49.332393,7,315,7,15,3,1,0.5190787933160049,1,67,2026-02-01 09:18:49.332393,1,0,0,金币,555,0.312,0,0,金币,会员,39.964285714285715,中价值用户,中价值补贴策略,5.677631049999168,会员
131,25,男,iOS,四线及以下,应用商店,"科幻,都市",高,2026-02-04 14:18:49.332408,0,0,0,8,10,5,0.690014311275393,0,0,,0,0,0,会员,4,0.588,0,0,金币,金币,29.95,中价值用户,中价值补贴策略,4.2549252891235945,金币
132,47,女,Android,一线,社交分享,悬疑,高,2026-02-03 14:18:49.332422,4,460,12,18,8,5,0.58514026360808,0,0,,0,0,0,内容解锁,1,0.728,0,0,金币,会员,72.83571428571447,高价值用户,高价值补贴策略,10.34759675010575,会员
133,42,女,iOS,一线,广告投放,"科幻,玄幻",高,2026-01-31 14:18:49.332436,1,78,10,17,6,0,0.44919804765242477,0,0,,1,1,1,内容解锁,5,0.5599999999999999,0,0,金币,金币,34.31428571428568,中价值用户,中价值补贴策略,4.874948983770506,金币
134,34,女,Android,一线,自然搜索,"职场,悬疑,言情",低,2026-02-04 14:18:49.332449,6,204,30,6,3,2,0.7755476670158243,0,0,,1,1,1,会员,7,0.312,1,0,金币,会员,214.37142857142834,高价值用户,高价值补贴策略,30.45523915506253,会员
135,24,男,iOS,二线,广告投放,"职场,军事",低,2026-02-01 14:18:49.332463,4,264,24,4,8,1,0.2512672343935808,0,0,,1,0,0,金币,389,0.46799999999999997,0,0,金币,会员,27.142857142857178,中价值用户,中价值补贴策略,3.8561211778367945,会员
136,34,男,iOS,四线及以下,自然搜索,"科幻,玄幻",低,2026-02-03 14:18:49.332478,7,448,70,0,4,3,0.6875940354219892,0,0,,1,1,0,会员,4,0.312,0,0,金币,会员,51.32857142857143,高价值用户,高价值补贴策略,7.292128101035572,会员
137,28,男,iOS,一线,应用商店,"职场,历史,玄幻",低,2026-01-31 14:18:49.332492,5,190,15,9,8,0,0.4731162816810688,0,0,,1,0,0,内容解锁,1,0.46799999999999997,0,0,金币,会员,31.428571428571445,中价值用户,中价值补贴策略,4.4649824164426,会员
138,23,女,iOS,四线及以下,自然搜索,"都市,科幻",低,2026-01-30 14:18:49.332505,2,170,2,16,4,1,0.5553241404690787,0,0,,1,0,0,内容解锁,5,0.36,0,0,金币,会员,23.10000000000002,中价值用户,中价值补贴策略,3.281762076085313,会员
139,48,男,Android,四线及以下,社交分享,"职场,都市,言情",中,2026-01-29 14:18:49.332519,1,106,6,0,4,2,0.20032587746156802,0,0,,1,0,0,金币,236,0.4,0,0,金币,会员,21.36428571428568,中价值用户,中价值补贴策略,3.0351732744499524,会员
140,41,女,iOS,三线,社交分享,历史,低,2026-01-29 14:18:49.332534,6,720,18,1,0,3,0.21917949468585984,0,0,,1,1,1,无,0,1.0,1,0,金币,会员,212.99999999999974,高价值用户,高价值补贴策略,30.260403558708667,会员
141,30,男,Android,一线,自然搜索,悬疑,高,2026-02-01 14:18:49.332548,7,182,35,6,8,5,0.44964441585222803,0,0,,1,1,0,内容解锁,4,0.728,0,0,金币,会员,88.0,高价值用户,高价值补贴策略,12.501950766039275,会员
142,28,女,Android,三线,广告投放,"悬疑,军事",低,2026-01-30 14:18:49.332562,1,83,1,15,2,1,0.632015836742156,0,0,,1,1,0,无,0,1.0,0,0,金币,会员,14.285714285714272,低价值用户,低价值补贴策略,2.0295374620193614,会员
143,35,男,iOS,三线,社交分享,职场,低,2026-01-31 14:18:49.332575,6,282,12,5,3,4,0.23779757926813588,0,0,,1,1,0,金币,832,0.312,0,0,金币,会员,43.25000000000002,中价值用户,中价值补贴策略,6.144424666263625,会员
144,25,男,iOS,四线及以下,社交分享,历史,高,2026-01-31 14:18:49.332589,4,264,16,14,0,0,0.7570470523308156,0,0,,1,0,0,金币,937,1.0919999999999999,0,0,金币,会员,71.07857142857164,高价值用户,高价值补贴策略,10.09796364227737,会员
145,24,女,iOS,三线,自然搜索,悬疑,低,2026-02-02 14:18:49.332603,3,294,30,9,6,1,0.1344874026448331,0,0,,1,0,0,金币,225,0.46799999999999997,0,0,金币,会员,23.03571428571428,中价值用户,中价值补贴策略,3.272629157506222,会员
146,39,男,Android,二线,社交分享,"言情,玄幻,军事",高,2026-01-31 14:18:49.332617,2,84,6,15,10,2,0.2351295819013375,0,0,,0,0,0,会员,4,0.5599999999999999,0,0,金币,会员,40.864285714285806,中价值用户,中价值补贴策略,5.805491910106401,会员
147,20,女,Android,三线,广告投放,"都市,言情,军事",低,2026-02-02 14:18:49.332630,0,0,0,17,8,0,0.28700610457515924,0,0,,0,0,0,金币,480,0.252,0,0,金币,金币,10.0,低价值用户,低价值补贴策略,1.4206762234135542,金币
148,32,女,Android,三线,社交分享,玄幻,高,2026-02-01 14:18:49.332644,3,351,18,13,5,0,0.6141027063009534,0,0,,1,0,0,会员,4,0.728,0,0,金币,会员,45.8,中价值用户,中价值补贴策略,6.506697103234077,会员
149,29,男,Android,三线,社交分享,"玄幻,职场,悬疑",中,2026-02-04 14:18:49.332658,6,696,42,0,0,1,0.35907385939406666,0,0,,0,0,0,无,0,1.0,0,0,金币,会员,80.49285714285703,高价值用户,高价值补贴策略,11.435428829748085,会员
150,48,男,Android,三线,广告投放,历史,中,2026-02-02 14:18:49.332672,0,0,0,12,5,1,0.3781706545930148,0,0,,1,0,0,会员,1,0.27999999999999997,0,0,金币,会员,16.714285714285715,低价值用户,低价值补贴策略,2.374558830562655,会员
151,47,女,Android,一线,自然搜索,科幻,高,2026-02-01 14:18:49.332686,4,44,12,4,4,2,0.45838222580975974,0,0,,0,0,0,内容解锁,2,0.728,0,0,金币,金币,81.51428571428589,高价值用户,高价值补贴策略,11.580540758282512,金币
152,29,女,Android,四线及以下,社交分享,"职场,科幻,军事",中,2026-02-02 14:18:49.332700,4,140,16,12,1,5,0.39379468412615426,0,0,,0,0,0,金币,456,0.78,0,0,金币,会员,53.14999999999993,高价值用户,高价值补贴策略,7.55089412744303,会员
153,27,女,Android,二线,自然搜索,"言情,军事",低,2026-02-01 14:18:49.332714,0,0,0,9,1,4,0.603841382469588,0,0,,1,0,0,会员,3,0.252,0,0,金币,金币,10.0,低价值用户,低价值补贴策略,1.4206762234135542,金币
154,46,女,iOS,二线,自然搜索,"悬疑,玄幻",高,2026-01-31 14:18:49.332728,4,132,20,14,6,2,0.725866706929509,1,64,2026-02-01 14:18:49.332728,1,0,0,会员,2,0.728,0,1,金币,会员,374.48571428571455,高价值用户,高价值补贴策略,53.20229502937562,会员
155,29,男,iOS,一线,广告投放,"都市,军事,悬疑",中,2026-02-02 14:18:49.332743,6,510,12,17,10,3,0.5805816588913553,0,0,,1,0,0,会员,6,0.78,0,0,金币,会员,65.47142857142852,高价值用户,高价值补贴策略,9.301370188434733,会员
156,42,男,Android,三线,应用商店,"历史,都市",高,2026-02-03 14:18:49.332757,1,68,6,8,6,5,0.6499745518945999,0,0,,1,1,0,金币,156,0.5599999999999999,0,0,金币,金币,28.57142857142857,中价值用户,中价值补贴策略,4.059074924038725,金币
157,44,男,Android,四线及以下,自然搜索,"言情,玄幻,科幻",高,2026-01-30 14:18:49.332771,1,117,6,10,6,3,0.1837759872081517,0,0,,0,0,0,金币,152,0.5599999999999999,0,0,金币,会员,34.28571428571427,中价值用户,中价值补贴策略,4.870889908846469,会员
158,35,男,Android,一线,应用商店,"言情,科幻",高,2026-02-03 14:18:49.332783,7,469,63,17,7,5,0.7826987511972221,0,0,,0,0,0,内容解锁,1,0.728,0,0,金币,会员,174.11428571428573,高价值用户,高价值补贴策略,24.736002587092,会员
159,29,女,iOS,四线及以下,应用商店,言情,高,2026-01-31 14:18:49.332796,3,354,3,15,10,0,0.7093574927794977,0,0,,1,1,0,会员,7,1.0919999999999999,0,0,金币,会员,57.96428571428564,高价值用户,高价值补贴策略,8.234848252143555,会员
160,36,男,Android,一线,应用商店,"言情,军事",低,2026-02-03 14:18:49.332809,1,11,9,4,9,4,0.11421559367490153,0,0,,1,0,0,内容解锁,2,0.24,0,0,金币,金币,19.99999999999998,低价值用户,低价值补贴策略,2.841352446827105,金币
161,23,男,iOS,一线,自然搜索,科幻,高,2026-02-02 14:18:49.332822,1,68,1,15,10,4,0.17196872576594296,0,0,,0,0,0,金币,318,0.84,0,0,金币,会员,40.67142857142853,中价值用户,中价值补贴策略,5.77809315436912,会员
162,23,女,Android,四线及以下,社交分享,玄幻,低,2026-01-29 14:18:49.332834,3,285,24,10,6,1,0.7932856350412849,0,0,,0,0,0,会员,2,0.46799999999999997,0,0,金币,会员,41.32142857142853,中价值用户,中价值补贴策略,5.870437108891001,会员
163,40,女,Android,四线及以下,自然搜索,"悬疑,历史",高,2026-02-02 14:18:49.332847,3,48,18,5,2,1,0.6108889982941483,0,0,,0,0,0,无,0,1.0,0,0,金币,金币,49.38571428571426,中价值用户,中价值补贴策略,7.016111006200934,金币
164,18,女,iOS,三线,广告投放,"科幻,都市,军事",高,2026-02-02 14:18:49.332860,6,330,48,2,10,0,0.4125699258774217,0,0,,1,0,0,无,0,1.0,0,0,金币,会员,112.29285714285699,高价值用户,高价值补贴策略,15.95317922020318,会员
165,37,男,Android,三线,应用商店,"科幻,职场",高,2026-02-02 14:18:49.332872,2,130,10,17,4,5,0.529411888771815,0,0,,0,0,0,内容解锁,1,0.5599999999999999,0,0,金币,会员,52.15714285714287,高价值用户,高价值补贴策略,7.409841273832696,会员
166,42,女,iOS,三线,社交分享,"科幻,军事",低,2026-01-31 14:18:49.332885,2,214,6,11,9,2,0.1609612522422646,0,0,,1,0,0,会员,5,0.24,0,0,金币,会员,18.628571428571465,低价值用户,低价值补贴策略,2.6465168504732546,会员
167,44,女,iOS,四线及以下,广告投放,历史,中,2026-01-30 14:18:49.332898,0,0,0,4,8,3,0.28172141228624675,0,0,,1,1,1,无,0,1.0,1,0,金币,会员,90.42857142857142,高价值用户,高价值补贴策略,12.846972134582566,会员
168,21,男,iOS,一线,社交分享,"科幻,军事,言情",中,2026-02-02 14:18:49.332911,7,749,63,15,1,5,0.20987389077936816,0,0,,1,1,1,会员,4,0.78,1,0,金币,会员,2234.9142857142856,高价值用户,高价值补贴策略,317.5089587081572,会员
169,26,女,Android,一线,自然搜索,"科幻,军事,历史",低,2026-02-02 14:18:49.332925,3,171,27,12,8,3,0.10788164162644763,0,0,,0,0,0,内容解锁,2,0.46799999999999997,0,0,金币,会员,32.46428571428567,中价值用户,中价值补贴策略,4.612123882438997,会员
170,46,男,Android,二线,自然搜索,"玄幻,职场",低,2026-02-04 14:18:49.332937,1,95,9,7,2,1,0.6114254066855346,0,0,,0,0,0,内容解锁,4,0.24,0,0,金币,会员,14.285714285714272,低价值用户,低价值补贴策略,2.0295374620193614,会员
171,47,男,Android,一线,广告投放,都市,高,2026-02-03 14:18:49.332950,1,113,8,16,3,2,0.24172488694774774,0,0,,1,0,0,无,0,1.0,0,0,金币,会员,28.57142857142857,中价值用户,中价值补贴策略,4.059074924038725,会员
172,46,女,iOS,三线,社交分享,"言情,都市",中,2026-02-03 14:18:49.332963,0,0,0,5,3,1,0.3014870333749947,0,0,,0,0,0,金币,371,0.27999999999999997,0,0,金币,金币,27.714285714285715,中价值用户,中价值补贴策略,3.9373026763175645,金币
173,37,男,iOS,三线,自然搜索,言情,低,2026-02-03 14:18:49.332976,4,412,24,10,10,1,0.601555594194635,0,0,,0,0,0,金币,604,0.312,0,0,金币,会员,33.51428571428577,中价值用户,中价值补贴策略,4.761294885897433,会员
174,47,女,Android,二线,自然搜索,"悬疑,历史,职场",中,2026-01-31 14:18:49.332988,4,120,4,15,1,0,0.6768086628512398,0,0,,1,0,0,内容解锁,5,0.52,0,0,金币,内容解锁,61.29285714285708,高价值用户,高价值补贴策略,8.707730480794067,内容解锁
175,30,女,Android,四线及以下,广告投放,科幻,中,2026-01-30 14:18:49.333001,2,208,14,12,10,0,0.3573616649481828,1,21,2026-02-03 14:18:49.333001,1,0,0,内容解锁,1,0.4,0,0,金币,会员,27.82142857142854,中价值用户,中价值补贴策略,3.952524207282705,会员
176,49,男,Android,二线,广告投放,"玄幻,悬疑,科幻",低,2026-01-31 14:18:49.333015,3,78,15,14,7,3,0.7764578232624412,0,0,,0,0,0,无,0,1.0,0,0,金币,金币,33.14285714285708,中价值用户,中价值补贴策略,4.708526911884913,金币
177,18,女,Android,二线,广告投放,悬疑,中,2026-02-01 14:18:49.333028,0,0,0,15,10,0,0.43682086699804057,0,0,,1,0,0,无,0,1.0,0,0,金币,金币,23.47857142857143,中价值用户,中价值补贴策略,3.3355448188288235,金币
178,23,女,iOS,二线,自然搜索,都市,中,2026-02-04 14:18:49.333042,6,570,54,10,5,0,0.7359907555533547,0,0,,1,0,0,内容解锁,5,0.78,0,0,金币,会员,58.92857142857136,高价值用户,高价值补贴策略,8.371842030829862,会员
